,telephone,email,description,website,facebook,linkedin,twitter,exd_link,exd_name,exd_id
234,02-25633677,sales@pandora-tech.com.tw,"企業資安防線的最後守護者
潘朵拉科技相信企業的資安絕不能僅依靠單一工具，而是需要規範的建立、流程控管與軌跡紀錄的保存
所以，透過研究相關法規與國際標準規範以及傾聽各產業客戶的聲音，提供企業最佳的儲存媒體銷毀解決方案
我們秉持提供企業全球最佳解決方案的經營理念，走在法規與國際標準規範之前，不斷的與客戶溝通、傾聽、精進，以成為企業資訊安全最佳夥伴、協助客戶守護資安最後防線為己任
解決方案的設計建立於法規國際標準與客戶互動經驗
潘朵拉科技推出的儲存媒體資料銷毀解決方案，除了符合政府法規（個人資料保護法、檔案銷毀管理辦法、金融機構資訊安全基準）、國際資訊安全標準（ISO 27001、ISO 29100、BS 7799 及 BS 10012），更是國內資安廠商唯一通過美國國家資料銷毀協會（NAID）數位媒體銷毀認證。
除了符合相關法規外，更透過與客戶的不斷互動，為客戶提供最高標準並符合企業特性的解決方案
不斷創新，超越業界標準
2010年潘朵拉科技創立時，我們是儲存媒體資料銷毀的先驅，雖然獲得各產業客戶的肯定，但不斷創新一直是公司經營的核心理念
我們相信唯有不斷的創新、超越業界標準，才能成為客戶最有力的夥伴
領先業界通過美國NAID資料銷毀認證
潘朵拉科技領先業界於 2012 年率先通過美國國家資料銷毀協會 NAID 的認證，正式成為台灣資訊產業第一家通過NAID正式認證會員
產品類型
Data Loss Prevention
Data Leak Protection",https://pandora-tech.com.tw/,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2179,潘朵拉科技,Q218
235,02-26571187,support@paysecure.com.tw,"「聯宏科技股份有限公司」於 2002 年成立，為Thales 白金級代理商，是國內少數提供全方位 HSM 解決方案服務的科技公司，國內九成網路銀行、購物平台、電子票證等大型交易規模公司採用。 
聯宏科技不只希望成為台灣專業之 HSM 銷售廠商，同時也提供客戶 HSM 之整體解決方案、服務與顧問諮詢，成為客戶資訊技術及企業營運的好夥伴。
產品類型
Encryption",https://paysecure.com.tw/,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2131,Paysecure 聯宏科技,P114
236,82-2-2125-5629,globalbiz@pentasecurity.com,"A global leader in web, data, and IoT security with 27 years of expertise in powering secured connections, Penta Security is the top cybersecurity vendor in Asia, as recognized by Frost & Sullivan.
產品類型
Web Application Firewall",https://www.linkedin.com/company/2412938/admin/feed/posts/,,https://www.linkedin.com/company/2412938/admin/feed/posts/,,https://cybersec.ithome.com.tw/2024/exhibition-page/2262,Penta Security,Q216
237,,sales@abpsecurite.com,資料建置中,https://www.linkedin.com/company/abpsecurite-pte-ltd/,https://www.facebook.com/abpsecurite/,https://www.linkedin.com/company/abpsecurite-pte-ltd/,,https://cybersec.ithome.com.tw/2024/exhibition-page/2378,Pentera,P302
238,886-2-2371-6670,contact@pentium.network,"奔騰網路成立於 2017 年，我們的使命是讓各型企業客戶均能藉助奔騰的跨雲工具擁抱混合多雲(Hybrid Multi-Cloud)的 IT 架構，協助企業客戶簡化混合多雲服務的維運、提高維運效率、增強基礎架構可管理性。我們更以資安為核心，提供企業最適資訊安全防護，致力於與企業客戶攜手合作。不僅提升終端客戶之服務體驗，更實現安心數位轉型、保障實際業務利益。
2020 年「混合雲一站式自動化維運平台 - MRVN」入圍新創之星的台灣 IT 維運自動化技術新創。
2022 年推出「新一代混合多雲特權管理工具 - Mavis」，使各型企業用戶均能在混合多雲的環境中，輕鬆進行特權身份存取管理及完整紀錄雲地設備資源的數位行為軌跡，讓IT維運及資安治理可以更簡單無痛。
2023年成為「資訊安全能量登錄暨資通安全自主產品」登錄廠商，同時也是 AWS, GCP, Azure, Cloudflare 等亞太區雲端業務的官方合作夥伴。 
2024 年推出「雲原生應用部署平台 - RAPD」，協助用戶快速完成部署、持續產品上線交付，完成內部開發的起點，讓開發日常工作有更好的效率。
產品類型
Privileged Access Management",https://www.linkedin.com/company/pentium-network/,https://www.facebook.com/PentiumNetwork,https://www.linkedin.com/company/pentium-network/,,https://cybersec.ithome.com.tw/2024/exhibition-page/2156,奔騰網路,C306
239,(02)-26581910,service.ptsc@pershing.com.tw,"瞬息萬變的產業市場是我們所熟悉的，每隔數年資訊技術皆會迎來一次變革，北祥秉持「實的精神」，從充實、誠實、落實、堅實出發，長期耕耘資訊服務市場，深知科技脈動與俱備豐富的產業知識，擁有軟體、硬體與顧問等完整專業，服務多元跨領域產業，包括金融業、製造業、通信業、科技業、流通業及政府機構等，提供企業級解決方案、IT設備維護服務及資訊軟硬體相關專業服務。
從代理IBM原廠軟硬體到IT資訊專業服務再到開發自有資訊解決方案，近40年來，我們透過顧問諮詢、技術服務與教育訓練等加值能力，協助客戶打造數位競爭力，並以堅實的資訊科技技術成為最強而有力的支援。透過使用者為中心的思維，我們給客戶更吻合使用者需求的建議，共創前瞻的資訊科技應用，穩扎穩打地實現藍圖，積極拓展並建立起北祥在科技服務業的領先地位。
產品類型
Social Engineering
Endpoint Protection
Vulnerability Assessment
Email Security",https://www.linkedin.com/company/pershing-technology-services-corporation/,https://www.facebook.com/ptsc.taiwan/,https://www.linkedin.com/company/pershing-technology-services-corporation/,,https://cybersec.ithome.com.tw/2024/exhibition-page/2032,PTSC,Q217
240,,marketing@petacom.com.tw,"朔宇科技成立於 2017 年，致力發展企業資訊軟硬體設備銷售代理，以因應多元變化的市場需求，為台灣專業 IT 代理商零壹科技旗下子公司之一。朔宇科技以專業服務與邁向卓越為指標，近兩年拓展代理業務強化於資訊安全、雲端服務、數位轉型、智慧應用等解決方案向經銷夥伴提供各面向協銷與整合支援。
產品類型
DDoS Protection
Cloud Security
Mobile Security",https://tw.linkedin.com/company/petacom,https://www.facebook.com/petacomtech,https://tw.linkedin.com/company/petacom,,https://cybersec.ithome.com.tw/2024/exhibition-page/2163,朔宇科技,C101
241,02-27992800,sales@ciphertech.com.tw,"PiExtract 幫助各行各業，收集各種數據(Pi/Pie)，轉換成有用的資訊(Extract)，並挖掘出額外的價值(Extra)，在對的時間把對的內容給對的人，降低成本，創造商機(Act) 。
Pi 圓周率是自然界中的無限不循環的數值，代表數位時代各式各樣的資料；Extract 為資料萃取，代表會持續將資料萃取出價值的涵義。
以研發為導向，創造出高性價比的產品，藉由資料整合、深度學習、自動化分析與關聯，建立AIOps的管理維運模型，以協助客戶達成智能營運的目標，並降低取得成本(TCO)。
產品類型
Security Information Event and Management",https://www.piextract.com/,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2183,PiExtract 信研科技,C235
242,02-2394-1199,service@pixis.com.tw,"飛泓科技(PIXIS)自行研發最有效便利的NAC & IP/MAC管理解決方案並且可提供全方位的企業網路資安監控儀表板可整合GCB、VANS、資產管理系統。我們核心團隊擁有豐富的網路管理實務經驗，從產品研發、技術服務、整合應用、皆以提供最符合客戶需求的解決方案為中心目標。除了原有取得的多項發明專利外，我們將更致力於做為企業網路資安的守護神，透過智慧分析，監控全網效能並能與網路各項防禦設備合緃連橫，以零信任為前提，確保網路暢通安全無虞。
產品類型
NAC",https://www.pixis.com.tw/,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2031,飛泓科技,C123
243,02-2747-8659 / 07-550-2699,eservice@vbuster.com.tw,"Power Admin File Sight Ultra 提供您最佳『機敏檔案存取軌跡稽核』解決方案，可完整因應 法規遵循要求、個人資料保護法等的軌跡資料存查及證據保存需求，或是符合資訊稽核作業中稽核軌跡收集之所需。
  Power Admin File Sight Ultra 可針對作業系統中的檔案與目錄的機敏檔案存取軌跡紀錄，進行完整的 稽核、查詢、報表及警示。
可稽核之機敏檔案存取軌跡資訊：
人：使用者帳號 / 電腦名稱(Computer Name) / IP
時：日期 / 時間
地：伺服器
物：檔案路徑 / 檔案名稱
事：存取事件型態
- Create (建立)
- Delete (刪除)
- Read (讀取)
- Write (寫入)
- Move (移動)
- Rename (重新命名) 
Power Admin File Sight Ultra更可以依據情境設定，來封鎖疑似惡意存取之使用者帳號 (Block User) 以防止勒索病毒蔓延，藉此來保護公司重要檔案。
產品類型
Data Loss Prevention",https://www.vbuster.com.tw/poweradmin/Products/FileSight/FileSight.htm,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2132,Power Admin,C109
244,(02)29148001 #2227 專案經理,info@proware.com.tw,"商丞科技秉持著提供客戶最高品質的服務理念，以豐富的實務經驗、卓越的技術提供軟硬整合的產品及服務 (系統、網路及資安建置服務)。同時，無法忽視的資安威脅陰影籠罩，藉由數位竊取、勒索、詐騙讓企業蒙受巨大損失，因此商丞科技特引進國外資料保護軟體，提供防禦機制來降低企業資安風險。以提供從方案設計到系統安裝、資安規劃、系統中心管理的全套解決方案。
產品類型
Application Security
Insider Threat Management
Identity Governance
Governance Risk Compliance",https://www.facebook.com/prowaretech/,https://www.facebook.com/prowaretech/,,,https://cybersec.ithome.com.tw/2024/exhibition-page/1991,商丞科技,Q107
245,0932-990950,Eric.Yang@progress.com,"Progress（NASDAQ 股票代號：PRGS） 提供頂尖的產品，用以開發、部署並管理影響重大的商業應用。我們全方位的產品堆疊旨在提高技術團隊的生產力，並且致力於深耕開源社群。借助 Progress, 企業能加快策略性商業應用的創建及交付，將配置、部署及擴展應用程式的流程自動化，並使關鍵資料及內容更易存取而且更安全，實現競爭優勢及業務上的成功。全球超過 1,700 家獨立軟體廠商、100,000 間企業客戶，以及 一個 300 萬名強大開發人員的社群，運用 Progress，開發功能更強大的應用。如欲瞭解 Progress 相關資訊，請上網瀏覽  www.progress.com
產品類型
Network Performance Monitoring and Diagnostics
Secure File Sharing
Network Analysis & Forensics
Web Application Firewall",https://twitter.com/Ipswitch,https://www.facebook.com/ipswitchinc/,,https://twitter.com/Ipswitch,https://cybersec.ithome.com.tw/2024/exhibition-page/2094,Progress,Q111
246,886-2-25159069,service@ta-chun.com,"Proofpoint 作為資安與合規產業的領導者，保護組織最重要的資產－人，遠離最大的威脅。有著整合的雲端解決方案策略，Proofpoint協助全球企業阻擋針對性威脅，保衛重要資料，確保用戶具備足夠韌性對抗駭客攻擊。客戶從大到小，包含了八成的 Fortune 100 公司，都使用Proofpoint 以人為本與合規的資安防護，降低來自郵件、雲端、社交媒體和網路這些平台上最關鍵的資安風險。更多資訊請上www.proofpoint.com
產品類型
Advanced Threat Protection
Insider Threat Management
Security Awareness Training",https://twitter.com/proofpoint,https://www.facebook.com/proofpoint/,https://www.linkedin.com/company/proofpoint,https://twitter.com/proofpoint,https://cybersec.ithome.com.tw/2024/exhibition-page/2169,Proofpoint,Q204
247,03-560-1010,info@pufsecurity.com,"熵碼科技為力旺電子之子公司，係致力於利用物理不可複製功能(PUF)發展創新安全解決方案的IP設計公司。立基於對技術的敏銳度和長久累積的研發成果，熵碼科技應用力旺電子的NeoPUF和NeoFuse OTP等核心IP，為市場帶來新穎的PUF-based安全解決方案。 最新的解決方案包括安全OTP模組、硬件信任根模組PUFrt、加密協處理器PUFcc和安全組件PUFse。 在力旺電子的技術平台支持下，熵碼能快速在各類製程平台提供PUF- based 晶片安全解決方案，持續開發兼具卓越性能和成本效益的硬體安全解決方案。
產品類型
IoT Security",https://twitter.com/PuFsecurity,https://www.facebook.com/PUFsecure/,https://www.linkedin.com/company/20434144/,https://twitter.com/PuFsecurity,https://cybersec.ithome.com.tw/2024/exhibition-page/2323,熵碼科技股份有限公司,AH04
